filename,method,lpips,niqe,brisque,psnr_check,ssim_check,entropy_check
129.png,hist_eq,0.5178490877151489,6.789902090225924,23.59783935546875,11.865086420379708,0.3268948197364807,7.89954948425293
13.png,clahe,0.4808697998523712,9.986522393213741,16.15765380859375,5.277040465550251,0.2921748459339142,5.780237674713135
13.png,gamma,0.3475133180618286,11.669400689134946,16.9022216796875,5.901341664629902,0.37662771344184875,5.631422519683838
13.png,log,0.2869667708873749,10.43299469395792,22.25213623046875,9.165354427970076,0.5958200097084045,6.988156318664551
13.png,retinex,0.4889553487300873,15.701347328432044,22.75531005859375,10.729471616725252,0.716545820236206,4.65323543548584
13.png,hist_eq,0.3440355658531189,11.465682680798277,35.76043701171875,13.801992307883943,0.4729451835155487,7.874629974365234
130.png,clahe,0.3770296573638916,5.711696110609508,9.11004638671875,7.264409158131179,0.4182179868221283,5.582225799560547
130.png,gamma,0.23930524289608002,5.932369082660257,11.34613037109375,8.41041973602237,0.5351981520652771,5.11422061920166
130.png,log,0.16103757917881012,5.826043563029192,10.23748779296875,13.835343110587328,0.764902651309967,6.521306991577148
130.png,retinex,0.668606162071228,7.431472116180141,28.58221435546875,8.510984656419607,0.6859169006347656,3.8923678398132324
130.png,hist_eq,0.49336111545562744,6.247650702401962,24.42254638671875,13.316036766088285,0.35881757736206055,7.903489589691162
131.png,clahe,0.3336154818534851,5.622438691171399,9.92523193359375,6.744053348073401,0.29193115234375,6.1654887199401855
131.png,gamma,0.2410101592540741,5.086442371043572,4.70648193359375,7.133897105746156,0.34482893347740173,6.341518878936768
131.png,log,0.19270896911621094,5.611317953052226,7.15594482421875,9.381820316707817,0.4615776538848877,7.221649169921875
131.png,retinex,0.6370038390159607,9.493005857162409,1.85565185546875,9.39063222492284,0.5388392210006714,5.6457037925720215
131.png,hist_eq,0.20539498329162598,5.954455118823172,8.43475341796875,18.35787002778108,0.698686420917511,7.873397350311279
132.png,clahe,0.22766873240470886,5.765770329452634,11.84246826171875,10.994760525075113,0.5137837529182434,6.163877964019775
132.png,gamma,0.17172092199325562,5.160955152737579,5.97650146484375,11.588753628666954,0.5792093276977539,6.361143589019775
